发震时刻,经度,纬度,深度（千米）,参考位置,震级
1931/8/3 2:16,84.30 ,32.80 ,,西藏阿里地区改则县,5
1931/7/30 1:09,97.00 ,24.00 ,,云南德宏州瑞丽市,5.5
1931/7/29 19:35,98.00 ,35.00 ,,青海果洛州玛多县,5.5
1931/7/25 20:40,98.50 ,25.50 ,,云南保山市腾冲市,6
1931/7/1 15:48,109.00 ,30.00 ,,湖北恩施州利川市,5
1931/6/30 4:22,123.50 ,48.50 ,,内蒙古呼伦贝尔市阿荣旗,5.3
1931/6/25 8:40,100.00 ,27.00 ,,云南迪庆州香格里拉市,5
1931/6/18 20:58,84.10 ,30.50 ,,西藏日喀则市仲巴县,5.8
1931/5/27 8:43,98.50 ,27.50 ,,云南怒江州贡山县,5.3
1931/3/16 0:33,97.90 ,24.30 ,,云南德宏州陇川县,5.5
1931/3/15 23:15,97.90 ,24.30 ,,云南德宏州陇川县,5.3
1931/2/13 8:41,121.90 ,24.10 ,,台湾花莲县海域,6
1931/1/24 23:02,120.40 ,23.40 ,,台湾嘉义县,5.5
1931/1/7 —:—,98.50 ,25.00 ,,云南保山市腾冲市,5
1931/1/2 7:52,122.00 ,23.50 ,,台湾花莲县海域,6.3
1930/12/23 13:20,120.20 ,23.60 ,,台湾云林县,5
1930/12/22 12:19,120.60 ,23.20 ,,台湾台南市,5.5
1930/12/22 8:08,120.20 ,23.60 ,,台湾云林县,5.8
1930/12/22 7:51,120.90 ,23.50 ,,台湾南投县,5.5
1930/12/21 22:51,122.20 ,20.40 ,,南海海域,6.5
1930/12/15 23:59,120.60 ,23.20 ,,台湾台南市,5
1930/12/12 10:53,100.50 ,25.00 ,,云南大理州南涧县,5
1930/12/9 8:27,100.50 ,25.00 ,,云南大理州南涧县,5
1930/12/8 16:01,120.60 ,23.20 ,,台湾台南市,6.3
1930/12/8 14:20,120.60 ,23.20 ,,台湾台南市,5.8
1930/12/2 15:01,98.30 ,25.80 ,,云南保山市腾冲市,6
1930/11/11 16:29,122.20 ,24.50 ,,台湾宜兰县海域,5.8
1930/11/4 23:38,98.30 ,25.60 ,,云南保山市腾冲市,5.8
1930/11/4 12:32,120.50 ,22.50 ,,台湾屏东县,5
1930/10/10 8:37,98.30 ,25.80 ,,云南保山市腾冲市,5.3
1930/10/7 10:27,98.50 ,25.50 ,,云南保山市腾冲市,5
1930/9/26 2:33,98.90 ,25.30 ,,云南保山市腾冲市,6
1930/9/23 20:05,106.00 ,27.50 ,,贵州毕节市金沙县,5.5
1930/9/22 15:11,98.50 ,25.50 ,,云南保山市腾冲市,5
1930/9/22 12:54,98.50 ,25.50 ,,云南保山市腾冲市,5.3
1930/9/22 7:04,98.40 ,25.80 ,,云南保山市腾冲市,6.5
1930/9/2 1:43,81.10 ,35.20 ,,西藏阿里地区日土县,5.5
1930/9/1 13:18,98.00 ,25.50 ,,云南保山市腾冲市,5.5
1930/8/24 18:51,100.00 ,30.00 ,,四川甘孜州理塘县,5.5
1930/8/22 17:44,84.00 ,44.00 ,,新疆塔城地区乌苏市,5.3
1930/8/21 4:54,122.20 ,24.50 ,,台湾宜兰县海域,6.8
1930/8/8 7:47,120.60 ,23.20 ,,台湾嘉义县,5.5
1930/8/6 15:28,98.00 ,25.50 ,,云南保山市腾冲市,5
1930/7/24 2:53,104.80 ,34.40 ,,甘肃天水市武山县,5.5
1930/7/21 22:06,114.00 ,7.00 ,,南海南沙群岛附近,6
1930/7/14 3:27,98.20 ,38.10 ,,青海海西州天峻县,6.5
1930/6/11 21:45,121.70 ,23.00 ,,台湾台东县海域,5
1930/6/6 0:27,98.00 ,25.50 ,,云南保山市腾冲市,5.5
1930/6/— —:—,103.20 ,23.40 ,,云南红河州个旧市,5.3
1930/5/19 23:03,121.00 ,21.60 ,,台湾屏东县海域,6.5
1930/5/15 3:48,103.00 ,26.80 ,,云南昭通市巧家县,6
1930/4/29 2:34,98.60 ,25.80 ,,云南保山市腾冲市,6.3
1930/4/28 20:59,100.00 ,32.00 ,,四川甘孜州甘孜县,6
1930/4/10 22:24,76.50 ,40.00 ,,新疆克孜勒苏州阿图什市,5.5
1930/3/26 19:14,96.00 ,36.50 ,,青海海西州格尔木市,5.5
1930/3/24 3:24,99.00 ,26.50 ,,云南怒江州福贡县,5
1930/3/2 23:26,123.50 ,25.50 ,,先岛群岛以北海域,5
1930/3/1 13:35,75.30 ,40.00 ,,新疆克孜勒苏州乌恰县,5.4
1930/2/8 14:28,74.90 ,39.40 ,,新疆克孜勒苏州乌恰县,5.3
1930/1/3 —:—,119.40 ,32.20 ,,江苏镇江市润州区,5.5
1929/12/18 14:58,122.70 ,24.60 ,,台湾宜兰县海域,5.5
1929/10/24 14:34,118.00 ,22.00 ,,南海海域,6.5
1929/10/23 2:38,120.60 ,23.20 ,,台湾台南市,5.3
1929/10/18 18:42,98.50 ,25.50 ,,云南保山市腾冲市,5
1929/10/17 4:27,98.70 ,25.80 ,,云南保山市腾冲市,6.5
1929/9/14 8:15,122.00 ,24.00 ,,台湾花莲县海域,5
1929/9/12 6:18,122.00 ,24.00 ,,台湾花莲县海域,6
1929/9/10 2:57,98.50 ,25.50 ,,云南保山市腾冲市,5
1929/8/30 3:47,122.00 ,24.00 ,,台湾花莲县海域,5.5
1929/8/21 0:38,122.00 ,24.00 ,,台湾花莲县海域,6.3
1929/8/20 4:44,122.00 ,24.00 ,,台湾花莲县海域,6
1929/8/19 10:43,122.00 ,24.00 ,,台湾花莲县海域,6.8
1929/6/20 3:20,98.00 ,25.50 ,,云南保山市腾冲市,5
1929/6/12 22:30,98.00 ,25.50 ,,云南保山市腾冲市,5.8
1929/6/10 8:18,98.00 ,25.50 ,,云南保山市腾冲市,5.5
1929/5/25 2:37,98.70 ,29.30 ,,西藏昌都市芒康县,5.8
1929/5/21 2:—,74.90 ,37.00 ,,新疆喀什地区塔什库尔干县,5
1929/5/12 21:—,74.10 ,39.10 ,,新疆克孜勒苏州乌恰县,5
1929/4/5 16:26,121.00 ,20.00 ,,南海海域,5.5
1929/4/2 11:26,101.40 ,37.20 ,,青海西宁市大通县,5.5
1929/3/25 11:47,94.50 ,29.00 ,,西藏林芝市米林县,5.5
1929/3/22 11:04,103.00 ,24.00 ,,云南玉溪市通海县,6
1929/2/9 9:55,102.50 ,23.50 ,,云南红河州建水县,5.3
1929/2/8 15:41,119.90 ,24.90 ,,台湾海峡,5
1929/1/20 —:—,111.30 ,40.70 ,,内蒙古呼和浩特市土默特左旗,5.5
1929/1/19 19:19,98.00 ,25.50 ,,云南保山市腾冲市,5.5
1929/1/14 2:44,111.30 ,40.70 ,,内蒙古呼和浩特市土默特左旗,6
1929/1/10 18:—,77.20 ,40.20 ,,新疆克孜勒苏州阿图什市,5
1929/1/2 10:26,120.60 ,23.20 ,,台湾台南市,5.3
1928/12/31 15:33,99.00 ,26.50 ,,云南怒江州福贡县,5
1928/12/13 11:05,81.70 ,44.80 ,,新疆博尔塔拉州博乐市,5.4
1928/11/3 17:05,121.70 ,21.10 ,,巴坦群岛海域,5
1928/9/23 —:—,101.80 ,25.40 ,,云南楚雄州禄丰市,5.5
1928/8/30 18:54,121.70 ,23.00 ,,台湾台东县海域,5
1928/8/30 14:30,121.70 ,23.00 ,,台湾台东县海域,5.8
1928/8/30 1:16,121.70 ,23.00 ,,台湾台东县海域,5.8
1928/8/27 6:11,121.00 ,24.00 ,,台湾南投县,5.5
1928/8/5 22:41,119.50 ,16.00 ,,南海海域,6.3
1928/7/20 4:13,102.50 ,31.50 ,,四川阿坝州小金县,5.8
1928/6/27 9:31,121.00 ,20.00 ,,南海海域,5
1928/6/7 14:24,131.00 ,44.00 ,,黑龙江牡丹江市东宁市,6
1928/4/25 9:16,73.50 ,38.50 ,,新疆克孜勒苏州阿克陶县,5.8
1928/4/25 3:44,121.40 ,24.50 ,,台湾宜兰县,5.5
1928/4/17 3:56,85.50 ,43.00 ,,新疆巴音郭楞州和静县,5
1928/4/7 15:33,120.50 ,22.00 ,,台湾屏东县海域,5
1928/3/18 9:33,77.60 ,39.80 ,,新疆喀什地区伽师县,5.2
1928/3/8 6:43,102.20 ,37.60 ,,甘肃武威市古浪县,6
1928/2/23 17:20,120.50 ,22.00 ,,台湾屏东县海域,5.5
1928/1/28 6:22,121.10 ,22.80 ,,台湾台东县,5.8
1927/11/24 —:—,102.50 ,25.20 ,,云南昆明市富民县,5.5
1927/11/5 14:38,124.90 ,25.10 ,,先岛群岛以东海域,5.5
1927/11/1 7:30,76.60 ,40.00 ,,新疆克孜勒苏州阿图什市,5.4
1927/10/29 9:24,75.00 ,39.00 ,,新疆克孜勒苏州阿克陶县,5.2
1927/10/12 15:55,123.00 ,24.00 ,,台湾花莲县海域,5
1927/10/12 14:28,123.00 ,25.00 ,,先岛群岛海域,5.5
1927/10/11 12:23,123.00 ,25.00 ,,先岛群岛以北海域,5.3
1927/10/11 1:49,123.00 ,25.00 ,,先岛群岛以北海域,5
1927/10/8 18:34,80.50 ,30.50 ,,西藏阿里地区普兰县,5.3
1927/10/6 0:36,123.00 ,25.00 ,,先岛群岛以北海域,5.3
1927/9/23 21:54,85.60 ,42.30 ,,新疆巴音郭楞州和静县,6.8
1927/8/25 2:09,120.50 ,23.00 ,,台湾高雄市,6.8
1927/7/3 4:38,101.00 ,29.50 ,,四川甘孜州雅江县,5.5
1927/6/24 7:42,102.20 ,37.70 ,,甘肃武威市古浪县,5.5
1927/6/14 8:35,120.90 ,25.20 ,,台湾桃园市海域,5
1927/6/9 19:36,120.50 ,22.00 ,,台湾屏东县海域,5.5
1927/5/25 0:01,102.20 ,37.70 ,,甘肃武威市古浪县,5.3
1927/5/24 7:56,102.20 ,37.70 ,,甘肃武威市古浪县,5.5
1927/5/24 7:44,102.20 ,37.70 ,,甘肃武威市古浪县,5.8
1927/5/23 21:51,102.20 ,37.70 ,,甘肃武威市古浪县,6
1927/5/23 18:11,102.20 ,37.70 ,,甘肃武威市古浪县,5.3
1927/5/23 10:45,102.20 ,37.70 ,,甘肃武威市古浪县,5.3
1927/5/23 6:32,102.20 ,37.70 ,,甘肃武威市古浪县,8
1927/5/23 5:43,102.20 ,37.70 ,,甘肃武威市古浪县,5.5
1927/5/18 5:44,131.00 ,44.00 ,,黑龙江牡丹江市东宁市,6.5
1927/4/30 21:56,79.20 ,39.30 ,,新疆喀什地区巴楚县,6
1927/4/28 18:24,121.50 ,26.30 ,,台湾海峡,5
1927/4/— —:—,102.60 ,36.40 ,,青海海东市乐都区,5.3
1927/3/24 15:41,78.00 ,40.00 ,,新疆喀什地区巴楚县,5.3
1927/3/20 —:—,102.00 ,24.10 ,,云南玉溪市新平县,5
1927/3/16 5:48,98.20 ,38.20 ,,青海海西州天峻县,6
1927/3/15 1:37,103.00 ,26.00 ,,云南昆明市寻甸县,6
1927/2/27 11:53,121.50 ,26.30 ,,台湾海峡,5
1927/2/22 6:05,121.00 ,33.50 ,,黄海海域,5.5
1927/2/20 10:00,121.00 ,24.00 ,,台湾南投县,5
1927/2/19 14:50,121.00 ,33.50 ,,黄海海域,5
1927/2/3 12:52,121.00 ,33.50 ,,黄海海域,6.5
1927/2/3 11:53,121.00 ,33.50 ,,黄海海域,6.5
1927/1/6 0:24,118.00 ,17.00 ,,南海海域,5
1927/1/4 6:09,121.70 ,23.00 ,,台湾台东县海域,5.3
1926/12/6 3:44,100.00 ,27.00 ,,云南迪庆州香格里拉市,5
1926/12/6 3:40,100.00 ,27.00 ,,云南迪庆州香格里拉市,5
1926/11/21 —:—,100.30 ,25.60 ,,云南大理州大理市,5.5
1926/11/2 7:31,122.70 ,24.90 ,,台湾宜兰县海域,6
1926/10/28 —:—,122.70 ,48.00 ,,内蒙古呼伦贝尔市扎兰屯市,5
1926/10/— —:—,103.80 ,24.50 ,,云南红河州泸西县,5
1926/9/12 23:43,122.50 ,22.70 ,,先岛群岛以南海域,6.3
1926/8/29 15:40,89.00 ,46.00 ,,新疆阿勒泰地区富蕴县,5
1926/8/11 13:47,101.50 ,29.50 ,,四川甘孜州康定市,5.5
1926/8/7 6:45,78.70 ,35.40 ,,新疆和田地区和田县,6.3
1926/8/7 4:36,78.00 ,35.00 ,,新疆和田地区和田县,5
1926/8/3 11:41,121.00 ,22.00 ,,台湾屏东县海域,6.5
1926/7/27 15:23,80.50 ,30.50 ,,西藏阿里地区普兰县,5.3
1926/7/16 5:47,121.70 ,23.00 ,,台湾台东县海域,5.5
1926/6/29 10:22,121.00 ,27.00 ,,东海海域,5.3
1926/6/13 10:03,116.50 ,20.00 ,,南海海域,5.5
1926/6/6 14:49,90.50 ,35.00 ,,青海海西州乌兰县,5.3
1926/6/4 16:03,90.50 ,35.00 ,,青海海西州乌兰县,5.3
1926/6/4 14:50,90.50 ,35.00 ,,青海海西州乌兰县,6
1926/3/4 2:06,85.30 ,37.30 ,,新疆巴音郭楞州且末县,5
1926/2/16 7:11,123.00 ,25.00 ,,先岛群岛以北海域,5
1925/12/22 13:05,101.50 ,21.00 ,,云南西双版纳勐腊县,6.8
1925/12/15 15:44,85.00 ,30.00 ,,西藏阿里地区措勤县,5
1925/12/7 16:34,76.50 ,37.00 ,,新疆喀什地区叶城县,6
1925/10/15 20:36,100.10 ,26.90 ,,云南丽江市玉龙县,6
1925/10/15 1:05,100.00 ,27.00 ,,云南迪庆州香格里拉市,5.8
1925/9/12 8:48,93.00 ,43.00 ,,新疆哈密市伊州区,5
1925/8/31 17:58,90.50 ,35.00 ,,青海海西州乌兰县,5.5
1925/8/6 4:11,78.00 ,40.00 ,,新疆喀什地区巴楚县,5.3
1925/7/27 —:—,115.50 ,31.70 ,,河南信阳市商城县,5
1925/7/21 21:—,85.50 ,43.50 ,,新疆塔城地区沙湾市,5
1925/6/14 13:38,121.80 ,24.30 ,,台湾花莲县海域,5.5
1925/5/26 23:37,123.00 ,24.00 ,,先岛群岛海域,6
1925/5/24 9:24,121.90 ,23.90 ,,台湾花莲县海域,5.8
1925/4/20 18:28,101.40 ,37.20 ,,青海西宁市大通县,5.3
1925/4/17 3:52,120.20 ,20.40 ,,南海海域,7.1
1925/4/16 —:—,100.50 ,25.30 ,,云南大理州弥渡县,5
1925/4/3 —:—,100.20 ,25.60 ,,云南大理州大理市,5.5
1925/3/17 7:50,100.50 ,25.00 ,,云南大理州南涧县,6.3
1925/3/16 22:42,100.40 ,25.70 ,,云南大理州大理市,7
1925/3/1 20:25,121.30 ,23.10 ,,台湾台东县,5.5
1925/2/8 2:18,121.50 ,25.00 ,,台湾台北市,5.5
1925/1/27 —:—,114.90 ,24.40 ,,广东河源市和平县,5
1925/1/12 —:—,91.50 ,30.50 ,,西藏拉萨市当雄县,5.5
1924/10/9 4:32,90.00 ,30.00 ,,西藏那曲市班戈县,6.5
1924/8/14 7:57,90.00 ,29.50 ,,西藏拉萨市尼木县,6
1924/7/22 22:23,122.30 ,23.80 ,,台湾花莲县海域,6.3
1924/7/16 5:38,85.30 ,37.30 ,,新疆巴音郭楞州且末县,5
1924/7/12 17:04,93.00 ,43.00 ,,新疆哈密市伊州区,5.5
1924/7/12 3:44,83.60 ,37.10 ,,新疆和田地区民丰县,7.2
1924/7/5 23:01,85.30 ,37.30 ,,新疆巴音郭楞州且末县,5
1924/7/3 12:40,83.80 ,36.80 ,,新疆和田地区民丰县,7.3
1924/6/18 0:26,90.00 ,37.50 ,,新疆巴音郭楞州若羌县,5
1924/5/7 0:09,119.00 ,16.00 ,,南海海域,6.8
1924/5/3 23:14,119.00 ,16.00 ,,南海海域,5.5
1924/4/22 0:12,104.00 ,35.50 ,,甘肃定西市临洮县,5.8
1924/3/26 5:06,131.00 ,43.00 ,,吉林延边州珲春市,5.5
1924/2/19 23:07,120.00 ,35.00 ,,黄海海域,5
1924/2/10 6:54,88.00 ,32.00 ,,西藏那曲市尼玛县,5.3
1924/1/27 12:22,121.00 ,20.00 ,,南海海域,6.5
1923/12/9 3:06,127.50 ,32.00 ,,东海海域,6
1923/11/26 1:03,123.00 ,24.00 ,,先岛群岛海域,5.8
1923/11/22 15:20,123.00 ,24.00 ,,先岛群岛海域,6
1923/11/19 10:19,123.00 ,24.00 ,,先岛群岛海域,5.8
1923/11/19 5:29,123.00 ,24.00 ,,先岛群岛海域,6.8
1923/11/13 15:30,111.10 ,38.70 ,,山西忻州市岢岚县,5.5
1923/10/28 17:28,90.30 ,46.00 ,,新疆阿勒泰地区青河县,5.4
1923/10/20 11:18,99.00 ,30.00 ,,四川甘孜州巴塘县,6.5
1923/10/15 —:—,122.50 ,48.50 ,,内蒙古呼伦贝尔市扎兰屯市,5
1923/10/— —:—,109.20 ,37.10 ,,陕西延安市安塞区,5.5
1923/9/29 14:51,121.10 ,22.80 ,,台湾台东县,5.8
1923/9/16 —:—,115.40 ,35.70 ,,河南濮阳市范县,5
1923/9/14 —:—,115.80 ,39.40 ,,河北保定市涞水县,5.5
1923/9/4 —:—,105.60 ,36.60 ,,宁夏中卫市海原县,5.5
1923/9/2 —:—,106.20 ,36.00 ,,宁夏固原市原州区,5
1923/8/27 19:14,121.90 ,23.80 ,,台湾花莲县海域,6.3
1923/8/12 —:—,103.70 ,36.20 ,,甘肃兰州市皋兰县,5
1923/8/10 10:17,77.50 ,41.00 ,,新疆克孜勒苏州阿合奇县,5.5
1923/8/10 9:00,77.50 ,41.00 ,,新疆克孜勒苏州阿合奇县,5.4
1923/8/— —:—,102.20 ,28.70 ,,四川凉山州冕宁县,5.5
1923/7/27 7:37,130.00 ,43.00 ,,吉林延边州图们市,5.8
1923/7/2 10:31,122.00 ,23.10 ,,台湾台东县海域,6.5
1923/7/1 15:54,100.50 ,22.00 ,,云南西双版纳州勐海县,6.5
1923/6/21 20:25,82.50 ,40.50 ,,新疆阿克苏地区沙雅县,5.3
1923/6/14 —:—,100.80 ,31.30 ,,四川甘孜州炉霍县,5.8
1923/5/4 18:41,120.60 ,23.20 ,,台湾台南市,5.8
1923/4/6 6:09,122.30 ,24.70 ,,台湾宜兰县海域,5.8
1923/3/24 20:40,101.00 ,31.50 ,,四川甘孜州炉霍县,7.3
1923/3/5 8:10,121.80 ,24.50 ,,台湾宜兰县,5
1923/2/28 18:12,122.00 ,24.60 ,,台湾宜兰县海域,5
1923/1/3 6:42,122.00 ,24.20 ,,台湾花莲县海域,5.8
1922/12/17 8:50,73.00 ,39.00 ,,新疆克孜勒苏州阿克陶县,6
1922/12/13 22:03,122.00 ,24.50 ,,台湾宜兰县海域,5.8
1922/12/13 19:26,122.10 ,24.60 ,,台湾宜兰县海域,5.5
1922/12/2 11:46,122.00 ,24.60 ,,台湾宜兰县海域,6.3
1922/10/27 22:22,122.20 ,24.50 ,,台湾宜兰县海域,6.5
1922/10/17 0:01,91.00 ,39.50 ,,新疆巴音郭楞州若羌县,6.5
1922/10/15 7:46,122.30 ,24.60 ,,台湾宜兰县海域,6.8
1922/10/14 15:39,122.20 ,24.50 ,,台湾宜兰县海域,5.5
1922/10/14 11:56,122.20 ,24.50 ,,台湾宜兰县海域,6.3
1922/9/30 2:44,89.30 ,42.50 ,,新疆吐鲁番市高昌区,5.3
1922/9/29 6:01,120.50 ,39.20 ,,渤海海域,6.5
1922/9/18 14:20,122.20 ,24.20 ,,台湾花莲县海域,6
1922/9/17 17:59,122.20 ,24.20 ,,台湾花莲县海域,6.8
1922/9/17 15:53,122.20 ,24.20 ,,台湾花莲县海域,6.3
1922/9/17 15:22,122.20 ,24.20 ,,台湾花莲县海域,6
1922/9/17 6:44,122.50 ,23.90 ,,台湾花莲县海域,6.3
1922/9/15 3:31,122.30 ,24.60 ,,台湾宜兰县海域,7.2
1922/9/7 6:12,123.00 ,24.00 ,,先岛群岛海域,5.8
1922/9/5 1:53,120.00 ,24.00 ,,台湾彰化县海域,6.5
1922/9/2 3:16,122.00 ,24.50 ,,台湾宜兰县海域,7.6
1922/8/30 19:40,106.20 ,36.00 ,,宁夏固原市原州区,5.5
1922/7/19 20:54,121.00 ,24.80 ,,台湾新竹县,6
1922/7/2 21:30,122.30 ,23.80 ,,台湾花莲县海域,6
1922/5/23 2:04,121.40 ,23.30 ,,台湾台东县,5.8
1922/5/16 16:06,121.00 ,20.00 ,,南海海域,6
1922/4/7 23:58,119.00 ,23.50 ,,台湾海峡,5.8
1922/1/10 21:41,123.00 ,24.00 ,,先岛群岛海域,6
1921/12/1 18:49,122.00 ,33.70 ,,黄海海域,6.5
1921/11/28 22:—,106.30 ,38.50 ,,宁夏银川市兴庆区,5.5
1921/10/15 0:43,91.00 ,30.50 ,,西藏拉萨市当雄县,6.3
1921/10/7 —:—,110.10 ,36.00 ,,陕西延安市宜川县,5
1921/8/29 23:07,120.80 ,24.00 ,,台湾台中市,6
1921/7/26 3:27,123.00 ,24.00 ,,先岛群岛海域,5.8
1921/7/25 9:40,123.00 ,24.00 ,,先岛群岛海域,6
1921/7/19 1:03,121.70 ,23.00 ,,台湾台东县海域,6
1921/5/4 —:—,104.20 ,37.20 ,,甘肃白银市景泰县,5
1921/4/12 17:36,106.20 ,35.80 ,,宁夏固原市原州区,6.5
1921/4/2 17:36,122.00 ,23.30 ,,台湾花莲县海域,6.5
1921/3/27 —:—,104.10 ,37.10 ,,甘肃白银市景泰县,5.5
1921/3/19 16:19,116.50 ,24.00 ,,广东汕头市南澳县,6.3
1921/2/23 —:—,105.20 ,35.00 ,,甘肃定西市通渭县,5.5
1921/2/22 —:—,106.30 ,38.10 ,,宁夏银川市灵武市,6
1921/2/15 —:—,104.80 ,34.70 ,,甘肃天水市武山县,5
1921/1/31 —:—,106.00 ,36.00 ,,宁夏固原市西吉县,5.5
1921/1/7 17:42,105.00 ,37.00 ,,宁夏中卫市海原县,6
1921/1/7 7:09,107.00 ,38.00 ,,宁夏吴忠市盐池县,5
1920/12/28 11:16,105.30 ,37.10 ,,宁夏中卫市海原县,6.3
1920/12/25 19:33,105.20 ,36.60 ,,宁夏中卫市海原县,7
1920/12/22 5:33,98.50 ,29.00 ,,西藏昌都市芒康县,6
1920/12/16 20:05,104.90 ,36.70 ,,宁夏中卫市海原县,8.5
1920/12/6 9:27,123.10 ,24.90 ,,先岛群岛海域,5
1920/12/5 7:08,120.20 ,24.30 ,,台湾台中市海域,6
1920/10/21 3:16,122.30 ,24.10 ,,台湾花莲县海域,6.3
1920/10/20 18:02,122.20 ,24.10 ,,台湾花莲县海域,6.5
1920/10/12 14:54,81.00 ,36.00 ,,新疆和田地区策勒县,6.3
1920/10/— —:—,102.90 ,37.50 ,,甘肃武威市古浪县,5
1920/8/6 3:01,121.70 ,21.10 ,,巴坦群岛海域,6
1920/6/14 21:08,76.00 ,40.00 ,,新疆克孜勒苏州阿图什市,5.3
1920/6/5 12:21,122.70 ,23.50 ,,先岛群岛海域,8
1920/5/29 20:23,122.70 ,24.40 ,,台湾宜兰县海域,5.5
1920/5/6 17:40,131.50 ,43.00 ,,吉林延边州珲春市东部海域,6.3
1920/5/2 22:46,90.50 ,35.00 ,,青海海西州乌兰县,6
1920/5/2 16:27,90.50 ,35.00 ,,青海海西州乌兰县,6.3
1920/1/25 11:50,122.00 ,25.50 ,,台湾基隆市海域,5.8
1920/1/23 5:44,122.00 ,25.50 ,,台湾基隆市海域,6.3
1919/12/22 —:—,103.30 ,23.70 ,,云南红河州开远市,5.5
1919/12/21 5:38,121.70 ,23.00 ,,台湾台东县海域,6.5
1919/12/21 4:37,121.70 ,23.00 ,,台湾台东县海域,7
1919/12/21 3:34,121.70 ,23.00 ,,台湾台东县海域,6.3
1919/12/9 —:—,103.50 ,24.40 ,,云南红河州弥勒市,5.5
1919/11/1 3:02,122.20 ,23.10 ,,台湾台东县海域,6
1919/10/15 23:45,122.00 ,23.30 ,,台湾台东县海域,6
1919/8/29 3:34,121.80 ,23.80 ,,台湾花莲县海域,6
1919/8/26 3:55,100.00 ,32.00 ,,四川甘孜州甘孜县,6.3
1919/8/7 14:50,121.00 ,24.00 ,,台湾南投县,6
1919/7/24 10:03,76.00 ,40.00 ,,新疆克孜勒苏州阿图什市,6.5
1919/7/18 23:07,121.90 ,24.10 ,,台湾花莲县海域,5.8
1919/7/17 17:49,121.00 ,24.00 ,,台湾南投县,5.8
1919/7/— —:—,103.70 ,27.30 ,,云南昭通市昭阳区,5
1919/6/1 14:51,125.00 ,26.50 ,,东海海域,7
1919/5/29 18:59,100.50 ,31.50 ,,四川甘孜州道孚县,6.3
1919/3/11 5:20,125.50 ,26.40 ,,东海海域,6
1919/3/— —:—,103.70 ,25.00 ,,云南曲靖市陆良县,5
1918/12/19 1:15,121.00 ,23.40 ,,台湾高雄市,5.5
1918/12/16 18:11,121.50 ,26.30 ,,台湾海峡,5
1918/12/1 10:35,73.00 ,39.00 ,,新疆克孜勒苏州阿克陶县,6.5
1918/9/24 8:03,121.00 ,24.00 ,,台湾台中市,5
1918/9/13 15:50,120.00 ,21.00 ,,台湾屏东县海域,5.5
1918/9/13 15:07,120.00 ,21.00 ,,台湾屏东县海域,5.5
1918/9/13 14:54,120.00 ,21.00 ,,台湾屏东县海域,5
1918/8/14 —:—,103.00 ,26.90 ,,云南昭通市巧家县,5.5
1918/8/9 9:31,114.50 ,34.50 ,,河南开封市通许县,5.3
1918/6/7 12:55,121.30 ,24.30 ,,台湾台中市,5.5
1918/5/4 14:06,120.00 ,21.00 ,,台湾屏东县海域,5.5
1918/4/28 19:12,82.00 ,30.50 ,,西藏阿里地区普兰县,5.5
1918/4/19 4:03,121.00 ,24.00 ,,台湾南投县,5.8
1918/4/10 10:03,130.50 ,43.50 ,,吉林延边州珲春市,7.2
1918/3/27 11:52,123.00 ,25.00 ,,先岛群岛以北海域,6.3
1918/2/14 4:25,117.30 ,23.60 ,,广东汕头市南澳县,6.8
1918/2/13 14:07,117.40 ,23.20 ,,广东汕头市南澳县海域,7.3
1918/2/10 4:46,130.00 ,43.00 ,,吉林延边州图们市,6.5
1918/2/5 1:54,87.80 ,29.60 ,,西藏日喀则市昂仁县,6
1918/1/15 23:29,123.40 ,25.40 ,,先岛群岛以北海域,5
1918/1/— —:—,103.30 ,25.60 ,,云南昆明市寻甸县,5
1917/11/28 22:40,90.00 ,46.90 ,,新疆阿勒泰地区富蕴县,6.1
1917/10/17 9:24,90.50 ,40.50 ,,新疆巴音郭楞州若羌县,5.3
1917/9/5 0:42,95.00 ,39.00 ,,青海海西州乌兰县,5.8
1917/8/15 7:07,120.00 ,21.00 ,,台湾屏东县海域,5.5
1917/7/31 14:59,90.00 ,46.90 ,,新疆阿勒泰地区富蕴县,5.5
1917/7/31 11:23,131.00 ,42.50 ,,吉林延边州珲春市东部海域,7.5
1917/7/31 7:54,104.00 ,28.00 ,,云南昭通市大关县,6.8
1917/7/4 13:36,123.00 ,25.00 ,,先岛群岛以北海域,6.5
1917/7/4 8:38,123.00 ,25.00 ,,先岛群岛以北海域,7
1917/5/28 17:39,124.00 ,39.70 ,,辽宁丹东市东港市海域,6.1
1917/2/22 10:12,116.20 ,31.30 ,,安徽六安市霍山县,5.5
1917/2/18 6:48,120.00 ,21.00 ,,台湾屏东县海域,5.5
1917/1/27 22:51,117.20 ,26.40 ,,福建三明市明溪县,5
1917/1/24 8:48,116.20 ,31.30 ,,安徽六安市霍山县,6.3
1917/1/7 2:08,120.90 ,23.90 ,,台湾南投县,5.8
1917/1/5 0:50,120.90 ,23.90 ,,台湾南投县,6.3
1916/11/24 10:23,124.00 ,39.70 ,,辽宁丹东市东港市海域,5.4
1916/11/15 6:31,121.00 ,24.00 ,,台湾南投县,6
1916/10/15 3:47,82.00 ,30.50 ,,西藏阿里地区普兰县,5.5
1916/8/28 15:27,120.90 ,23.70 ,,台湾南投县,6.5
1916/8/28 14:39,81.00 ,30.00 ,,西藏阿里地区普兰县,7.5
1916/8/9 2:53,120.00 ,18.50 ,,南海海域,5.5
